ID_Estudiante,Carrera,Periodo,Nivel,SituacionMatricula,Asignatura,MatriculaAsignaturaNumero,TotalPorcentajeAsistencia,PrimerParcial,SegundoParcial,EvaluacionSupletorio,PromedioFinalNumero,SituacionFinal,TotalAsignaturas,TotalTutoria
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.81,9.66,0.0,9.73,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,93.0,9.58,9.45,0.0,9.51,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,100.0,9.76,9.78,0.0,9.77,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,100.0,7.28,8.63,0.0,7.95,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.4,9.89,0.0,9.64,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,9.09,9.69,0.0,9.39,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,97.0,7.35,7.69,0.0,7.52,APROBADO,41,3.0
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,96.0,9.47,9.65,0.0,9.56,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,100.0,9.2,9.35,0.0,9.27,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,100.0,9.49,8.89,0.0,9.19,APROBADO,41,4.0
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,7.76,7.52,0.0,7.64,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,100.0,9.55,10.0,0.0,9.77,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,100.0,8.16,9.03,0.0,8.59,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,100.0,9.79,8.5,0.0,9.14,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,100.0,9.43,8.07,0.0,8.75,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,8.41,9.95,0.0,9.18,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.65,9.78,0.0,9.71,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,100.0,9.53,9.53,0.0,9.53,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,100.0,9.58,9.26,0.0,9.42,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,100.0,9.9,9.81,0.0,9.85,APROBADO,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.89,0.0,0.0,0.0,,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,9.32,0.0,0.0,0.0,,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
53295639,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,86.0,9.48,9.13,0.0,9.3,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,80.0,7.12,8.53,0.0,7.82,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,93.0,8.94,8.91,0.0,8.92,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,88.0,7.96,8.74,0.0,8.35,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,9.33,9.26,0.0,9.29,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,82.0,8.92,9.41,0.0,9.16,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,79.0,6.63,7.78,0.0,7.2,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,62.0,9.0,9.52,0.0,9.26,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,100.0,9.35,9.24,0.0,9.29,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,75.0,7.6,7.1,0.0,7.35,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,7.93,6.43,0.0,7.18,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,86.0,9.13,8.92,0.0,9.02,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,88.0,8.14,8.94,0.0,8.54,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,94.0,9.37,8.09,0.0,8.73,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,93.0,8.9,8.31,0.0,8.6,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,8.86,8.74,0.0,8.8,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.28,8.8,0.0,9.04,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,77.0,9.21,9.04,0.0,9.12,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,80.0,9.44,8.69,0.0,9.06,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,93.0,9.34,8.41,0.0,8.87,APROBADO,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.44,0.0,0.0,0.0,,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,8.84,0.0,0.0,0.0,,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
7710906,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,86.0,7.96,9.35,0.0,8.65,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,93.0,9.48,8.4,0.0,8.94,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,94.0,7.4,9.15,0.0,8.27,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,93.0,7.22,7.97,0.0,7.59,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,6.95,8.93,0.0,7.94,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,6.77,9.49,0.0,8.13,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,93.0,6.59,8.14,0.0,7.36,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,80.0,8.84,8.14,0.0,8.49,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,86.0,9.26,8.2,0.0,8.73,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,69.0,6.47,7.72,0.0,7.09,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,94.0,8.09,7.14,0.0,7.61,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,79.0,8.54,8.75,0.0,8.64,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,75.0,8.18,8.21,0.0,8.19,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,88.0,7.85,7.86,0.0,7.85,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,93.0,9.07,7.16,0.0,8.11,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,93.0,7.41,7.3,0.0,7.35,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,9.24,9.66,0.0,9.45,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,85.0,9.05,9.42,0.0,9.23,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,93.0,9.36,8.98,0.0,9.17,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,93.0,8.55,9.18,0.0,8.86,APROBADO,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.82,0.0,0.0,0.0,,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,9.11,0.0,0.0,0.0,,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
43027716,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.56,9.69,0.0,9.62,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,100.0,9.13,9.5,0.0,9.31,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,93.0,9.51,9.71,0.0,9.61,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,88.0,8.54,8.84,0.0,8.69,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,93.0,9.3,9.96,0.0,9.63,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,94.0,6.17,9.96,0.0,8.06,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,97.0,9.02,8.6,0.0,8.81,APROBADO,41,3.0
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,91.0,9.03,9.67,0.0,9.35,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,100.0,9.37,9.44,0.0,9.4,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,94.0,7.88,7.74,0.0,7.81,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,8.41,7.44,0.0,7.92,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,100.0,9.64,8.95,0.0,9.29,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,75.0,7.76,8.42,0.0,8.09,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,88.0,8.98,8.84,0.0,8.91,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,MODELAMIENTO,1,100.0,8.81,9.33,0.0,9.07,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,ADMINISTRACIÓN DE BASES DE DATOS,1,100.0,8.74,9.63,0.0,9.18,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 1,1,100.0,8.9,9.67,0.0,9.28,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METAHEURÍSTICAS,1,100.0,9.44,9.56,0.0,9.5,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,METODOLOGÍAS DE ANALÍTICA DE DATOS,1,93.0,9.57,9.26,0.0,9.41,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 2S,CUARTO SEMESTRE,LEGALIZADA,MÉTODOS NUMÉRICOS Y PROBLEMAS COMPLEJOS,1,93.0,9.56,9.88,0.0,9.72,APROBADO,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,ALMACÉN DE DATOS,1,0.0,0.0,0.0,0.0,0.0,,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,COMPUTACIÓN EN LA NUBE,1,0.0,9.81,0.0,0.0,0.0,,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,INGENIERÍA DE SOFTWARE,1,0.0,9.01,0.0,0.0,0.0,,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,MACHINE LEARNING 2,1,0.0,0.0,0.0,0.0,0.0,,41,
54139623,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2026 - 1S,QUINTO SEMESTRE,LEGALIZADA,REDACCIÓN CIENTÍFICA,1,0.0,0.0,0.0,0.0,0.0,,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,ESTRUCTURA DE DATOS,1,100.0,9.76,9.66,0.0,9.71,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,FUNDAMENTOS DE CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,1,93.0,9.31,9.23,0.0,9.27,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,HABILIDADES PARA LA VIDA,1,81.0,9.4,9.76,0.0,9.58,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROBABILIDAD Y ESTADÍSTICA,1,93.0,9.25,8.98,0.0,9.11,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 - 2S,SEGUNDO SEMESTRE,LEGALIZADA,PROGRAMACIÓN 2,1,100.0,8.32,9.76,0.0,9.04,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,ÁLGEBRA LINEAL,1,100.0,9.74,10.0,0.0,9.87,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,CÁLCULO EN UNA VARIABLE,1,97.0,9.06,9.26,0.0,9.16,APROBADO,41,2.0
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,COMUNICACIÓN EFECTIVA,1,96.0,9.34,9.21,0.0,9.27,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE METODOLOGÍA DE LA INVESTIGACIÓN,1,86.0,8.79,8.54,0.0,8.66,APROBADO,41,10.0
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2024 -1S,PRIMER SEMESTRE,LEGALIZADA,PROGRAMACIÓN 1,1,99.0,7.32,7.4,0.0,7.36,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CÁLCULO EN VARIAS VARIABLES,1,100.0,8.96,9.09,0.0,9.02,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,CULTURA DIGITAL Y SOCIEDAD,1,93.0,9.89,9.32,0.0,9.6,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,DISEÑO EXPERIMENTAL,1,100.0,9.07,9.06,0.0,9.06,APROBADO,41,
55925670,CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL,Periodo 2025 - 1S,TERCER SEMESTRE,LEGALIZADA,FUNDAMENTOS DE BASE DE DATOS,1,94.0,9.45,9.56,0.0,9.5,APROBADO,41,
